403,0.7176086
404,0.98706114
405,0.9546851
406,0.7093103
407,0.9838794
408,0.9468608
409,0.43970677
410,0.5083513
411,0.40965444
412,0.9426956
413,0.52464145
414,0.26300505
415,0.5064503
416,0.5977945
417,0.75692785
418,0.884995
419,0.6152333
420,0.14164603
421,0.77237165
422,0.84371984
423,0.862989
424,0.223908
425,0.7237872
426,0.6689041
427,0.74161386
428,0.9823527
429,0.9814511
430,0.43880802
431,0.9370708
432,0.9635809
433,0.65358514
434,0.92104703
435,0.7503916
436,0.66019267
437,0.7671903
438,0.73253876
439,0.13354483
440,0.7619142
441,0.83962166
442,0.2999552
443,0.11443231
444,0.5085802
445,0.8948631
446,0.6360033
447,0.20215508
448,0.65084314
449,0.96622145
450,0.91108626
451,0.97932726
452,0.8713567
453,0.986642
454,0.10772766
455,0.8212176
456,0.5103497
457,0.9241709
458,0.8938106
459,0.74795884
460,0.9219723
461,0.8547533
462,0.9745472
463,0.64951247
464,0.14397345
465,0.6124432
466,0.4852496
467,0.08614641
468,0.9664158
469,0.6207823
470,0.7799336
471,0.20811455
472,0.17038427
473,0.8364278
474,0.63639265
475,0.3545884
476,0.7775996
477,0.7289836
478,0.5769832
479,0.76976943
480,0.75449795
481,0.6344834
482,0.789673
483,0.2883424
484,0.7084736
485,0.7851007
486,0.7237364
487,0.98592144
488,0.71046114
489,0.08880061
490,0.62474644
491,0.77460665
492,0.8146431
493,0.6978383
494,0.9655635
495,0.89627254
496,0.09722738
497,0.74652386
498,0.8212026
499,0.9173002
500,0.97567874
501,0.9595295
502,0.31329674
503,0.20662962
504,0.75938416
505,0.7448746
506,0.5508469
507,0.37297422
508,0.76321405
509,0.881905
510,0.3850107
511,0.97382134
512,0.91337264
513,0.7753233
514,0.8049163
515,0.7254464
516,0.47894266
517,0.77166086
518,0.16887575
519,0.7324909
520,0.6531545
521,0.22391686
522,0.93024737
523,0.8555633
524,0.74502796
525,0.81275076
526,0.90133685
527,0.57838863
528,0.9348926
529,0.69008166
530,0.53886014
531,0.90613323
532,0.31562525
533,0.67376006
534,0.8336732
535,0.9457577
536,0.89394933
537,0.15839832
538,0.52752465
539,0.7886984
540,0.9741077
541,0.9888786
542,0.6103482
543,0.6491889
544,0.91878146
545,0.09510858
